Prov_ID,Province,Dist_ID,District,Sect_ID,Name,join_key,sector,non_poor,vulnerable,moderately_poor,severely_poor,total,count,district,poverty_rate,poverty_index,affluence_index,poor_population,severely_poor_population,non_poor_population
3.0,Western Province,36.0,Rusizi,3608.0,Gitambi,gitambi,Gitambi,38.6,27.7,28.4,5.2,100,21772,Rusizi,33.6,19.999999999999996,34.96666666666667,7315.392000000001,1132.144,8403.992
3.0,Western Province,36.0,Rusizi,3609.0,Kamembe,kamembe,Kamembe,74.5,14.6,9.0,1.8,100,30657,Rusizi,10.8,13.790000000000001,54.53333333333333,3310.956,551.826,22839.465
3.0,Western Province,36.0,Rusizi,3610.0,Muganza,muganza,Muganza,29.8,21.4,34.8,14.0,100,36715,Gisagara,48.8,23.3,27.0,17916.92,5140.1,10941.07
3.0,Western Province,36.0,Rusizi,3610.0,Muganza,muganza,Muganza,35.9,23.4,33.3,7.4,100,19277,Nyaruguru,40.699999999999996,21.220000000000002,31.73333333333333,7845.738999999999,1426.4980000000003,6920.442999999999
3.0,Western Province,36.0,Rusizi,3610.0,Muganza,muganza,Muganza,48.4,18.3,25.4,8.0,100,29446,Rusizi,33.4,19.32,38.36666666666667,9834.964,2355.68,14251.864
3.0,Western Province,36.0,Rusizi,3611.0,Mururu,mururu,Mururu,48.3,22.9,22.7,6.0,100,26055,Rusizi,28.7,18.619999999999997,39.833333333333336,7477.785,1563.3,12584.565
3.0,Western Province,36.0,Rusizi,3612.0,Nkanka,nkanka,Nkanka,36.0,28.1,30.1,5.8,100,16586,Rusizi,35.9,20.57,33.36666666666667,5954.374,961.988,5970.96
3.0,Western Province,36.0,Rusizi,3613.0,Nkombo,nkombo,Nkombo,16.8,27.8,36.9,18.6,100,13627,Rusizi,55.5,25.75,20.46666666666667,7562.985,2534.6220000000003,2289.3360000000002
3.0,Western Province,36.0,Rusizi,3614.0,Nkungu,nkungu,Nkungu,37.2,26.2,31.2,5.4,100,19797,Rusizi,36.6,20.48,33.53333333333334,7245.702000000001,1069.038,7364.484
3.0,Western Province,36.0,Rusizi,3615.0,Nyakabuye,nyakabuye,Nyakabuye,38.7,24.4,29.5,7.3,100,29518,Rusizi,36.8,20.52,33.93333333333334,10862.624,2154.814,11423.466
3.0,Western Province,36.0,Rusizi,3616.0,Nyakarenzo,nyakarenzo,Nyakarenzo,42.9,24.1,27.6,5.4,100,16482,Rusizi,33.0,19.550000000000004,36.63333333333333,5439.06,890.028,7070.777999999999
3.0,Western Province,36.0,Rusizi,3617.0,Nzahaha,nzahaha,Nzahaha,38.5,21.7,31.4,8.4,100,25703,Rusizi,39.8,20.97,32.9,10229.794,2159.052,9895.655
3.0,Western Province,36.0,Rusizi,3618.0,Rwimbogo,rwimbogo,Rwimbogo,46.1,21.8,26.8,5.3,100,18710,Rusizi,32.1,19.130000000000003,38.0,6005.91,991.63,8625.31
3.0,Western Province,36.0,Rusizi,3618.0,Rwimbogo,rwimbogo,Rwimbogo,30.8,29.7,30.1,9.4,100,47136,Gatsibo,39.5,21.810000000000002,30.433333333333334,18618.72,4430.784000000001,14517.888
3.0,Western Province,37.0,Nyamasheke,3701.0,Bushekeri,bushekeri,Bushekeri,36.1,25.5,30.1,8.4,100,25151,Nyamasheke,38.5,21.1,32.56666666666667,9683.135,2112.684,9079.511
3.0,Western Province,37.0,Nyamasheke,3702.0,Bushenge,bushenge,Bushenge,52.9,23.3,21.3,2.5,100,19441,Nyamasheke,23.8,17.34,43.03333333333333,4626.958,486.025,10284.289
3.0,Western Province,37.0,Nyamasheke,3703.0,Cyato,cyato,Cyato,32.1,27.0,34.1,6.8,100,23640,Nyamasheke,40.9,21.56,30.400000000000002,9668.76,1607.52,7588.44
3.0,Western Province,37.0,Nyamasheke,3704.0,Gihombo,gihombo,Gihombo,30.6,30.9,29.7,8.9,100,26995,Nyamasheke,38.6,21.71,30.7,10420.07,2402.555,8260.47
3.0,Western Province,37.0,Nyamasheke,3705.0,Kagano,kagano,Kagano,40.8,24.7,27.9,6.6,100,35272,Nyamasheke,34.5,20.03,35.43333333333333,12168.84,2327.9519999999998,14390.975999999999
3.0,Western Province,37.0,Nyamasheke,3706.0,Kanjongo,kanjongo,Kanjongo,44.3,24.5,25.1,6.2,100,36335,Nyamasheke,31.3,19.340000000000003,37.699999999999996,11372.855,2252.77,16096.405
3.0,Western Province,37.0,Nyamasheke,3707.0,Karambi,karambi,Karambi,41.7,27.7,27.1,3.5,100,26999,Nyamasheke,30.6,19.240000000000002,37.03333333333334,8261.694,944.965,11258.583
3.0,Western Province,37.0,Nyamasheke,3708.0,Karengera,karengera,Karengera,42.8,26.1,27.1,4.0,100,27842,Nyamasheke,31.1,19.23,37.23333333333333,8658.862000000001,1113.68,11916.375999999998
3.0,Western Province,37.0,Nyamasheke,3709.0,Kirimbi,kirimbi,Kirimbi,36.6,29.3,29.2,4.8,100,22628,Nyamasheke,34.0,20.2,34.166666666666664,7693.52,1086.144,8281.848
3.0,Western Province,37.0,Nyamasheke,3710.0,Macuba,macuba,Macuba,42.6,28.6,23.9,4.9,100,29370,Nyamasheke,28.799999999999997,19.11,37.93333333333334,8458.56,1439.13,12511.62
3.0,Western Province,37.0,Nyamasheke,3711.0,Mahembe,mahembe,Mahembe,38.0,28.2,28.6,5.2,100,18893,Nyamasheke,33.800000000000004,20.1,34.733333333333334,6385.834,982.436,7179.34
3.0,Western Province,37.0,Nyamasheke,3712.0,Nyabitekeri,nyabitekeri,Nyabitekeri,43.5,27.1,25.3,4.1,100,24855,Nyamasheke,29.4,19.0,38.03333333333333,7307.37,1019.0549999999998,10811.925
3.0,Western Province,37.0,Nyamasheke,3713.0,Rangiro,rangiro,Rangiro,39.6,29.0,27.2,4.2,100,15863,Nyamasheke,31.4,19.599999999999998,36.06666666666667,4980.982,666.2460000000001,6281.7480000000005
3.0,Western Province,37.0,Nyamasheke,3714.0,Ruharambuga,ruharambuga,Ruharambuga,49.2,25.4,21.9,3.5,100,24076,Nyamasheke,25.4,17.97,41.26666666666667,6115.304,842.66,11845.392
3.0,Western Province,37.0,Nyamasheke,3715.0,Shangi,shangi,Shangi,47.2,23.4,24.4,5.1,100,23424,Nyamasheke,29.5,18.759999999999998,39.26666666666667,6910.08,1194.624,11056.128
4.0,Northern Province,41.0,Rulindo,4101.0,Base,base,Base,48.5,27.1,22.3,2.2,100,20937,Rulindo,24.5,17.84,41.36666666666667,5129.565,460.61400000000003,10154.445
4.0,Northern Province,41.0,Rulindo,4102.0,Burega,burega,Burega,44.4,24.4,26.2,5.0,100,14883,Rulindo,31.2,19.18,37.73333333333333,4643.496,744.15,6608.052
4.0,Northern Province,41.0,Rulindo,4103.0,Bushoki,bushoki,Bushoki,58.9,23.7,16.0,1.3,100,23720,Rulindo,17.3,15.95,47.166666666666664,4103.56,308.36,13971.08
4.0,Northern Province,41.0,Rulindo,4104.0,Buyoga,buyoga,Buyoga,43.5,27.9,24.8,3.8,100,25351,Rulindo,28.6,18.89,38.300000000000004,7250.386000000001,963.3379999999999,11027.685
4.0,Northern Province,41.0,Rulindo,4105.0,Cyinzuzi,cyinzuzi,Cyinzuzi,39.6,27.0,29.0,4.4,100,15990,Rulindo,33.4,19.82,35.4,5340.66,703.56,6332.04
4.0,Northern Province,41.0,Rulindo,4106.0,Cyungo,cyungo,Cyungo,38.7,27.4,29.2,4.7,100,15167,Rulindo,33.9,19.99,34.93333333333334,5141.613,712.849,5869.629
4.0,Northern Province,41.0,Rulindo,4107.0,Kinihira,kinihira,Kinihira,32.7,31.4,28.4,7.5,100,27966,Ruhango,35.9,21.07,32.26666666666667,10039.794,2097.45,9144.882000000001
4.0,Northern Province,41.0,Rulindo,4107.0,Kinihira,kinihira,Kinihira,44.4,29.9,23.2,2.5,100,17434,Rulindo,25.7,18.38,39.56666666666666,4480.538,435.85,7740.696
4.0,Northern Province,41.0,Rulindo,4108.0,Kisaro,kisaro,Kisaro,36.1,31.2,28.1,4.5,100,23376,Rulindo,32.6,20.080000000000002,34.46666666666667,7620.576,1051.92,8438.735999999999
4.0,Northern Province,41.0,Rulindo,4109.0,Masoro,masoro,Masoro,50.4,22.0,22.5,5.2,100,27678,Rulindo,27.7,18.270000000000003,40.93333333333333,7666.806,1439.256,13949.712
4.0,Northern Province,41.0,Rulindo,4110.0,Mbogo,mbogo,Mbogo,51.1,26.5,20.4,2.0,100,19465,Rulindo,22.4,17.33,42.9,4360.16,389.3,9946.615
4.0,Northern Province,41.0,Rulindo,4111.0,Murambi,murambi,Murambi,33.4,33.5,27.6,5.5,100,23012,Karongi,33.1,20.520000000000003,33.43333333333333,7616.972000000001,1265.66,7686.007999999999
4.0,Northern Province,41.0,Rulindo,4111.0,Murambi,murambi,Murambi,53.5,21.8,20.1,4.6,100,27315,Rulindo,24.700000000000003,17.580000000000002,42.93333333333334,6746.805000000001,1256.4899999999998,14613.525
4.0,Northern Province,41.0,Rulindo,4111.0,Murambi,murambi,Murambi,34.5,28.0,29.5,8.0,100,36887,Gatsibo,37.5,21.1,32.333333333333336,13832.625,2950.96,12726.015
4.0,Northern Province,41.0,Rulindo,4112.0,Ngoma,ngoma,Ngoma,44.2,19.3,30.5,6.0,100,23800,Nyaruguru,36.5,19.830000000000002,35.9,8687.0,1428.0,10519.6
4.0,Northern Province,41.0,Rulindo,4112.0,Ngoma,ngoma,Ngoma,79.4,10.5,8.3,1.8,100,22160,Huye,10.100000000000001,13.25,56.43333333333334,2238.1600000000003,398.88,17595.04
4.0,Northern Province,41.0,Rulindo,4112.0,Ngoma,ngoma,Ngoma,42.9,29.6,24.3,3.2,100,12980,Rulindo,27.5,18.78,38.46666666666667,3569.5,415.36,5568.42
4.0,Northern Province,41.0,Rulindo,4113.0,Ntarabana,ntarabana,Ntarabana,47.8,22.6,24.3,5.3,100,25455,Rulindo,29.6,18.71,39.4,7534.68,1349.115,12167.49
4.0,Northern Province,41.0,Rulindo,4114.0,Rukozo,rukozo,Rukozo,40.6,29.1,26.2,4.1,100,17066,Rulindo,30.299999999999997,19.38,36.76666666666667,5170.998,699.7059999999999,6928.795999999999
4.0,Northern Province,41.0,Rulindo,4115.0,Rusiga,rusiga,Rusiga,48.4,27.6,22.4,1.6,100,13835,Rulindo,24.0,17.720000000000002,41.46666666666667,3320.4,221.36,6696.14
4.0,Northern Province,41.0,Rulindo,4117.0,Tumba,tumba,Tumba,68.8,13.9,12.5,4.8,100,39494,Huye,17.3,15.330000000000002,50.5,6832.462,1895.7119999999998,27171.871999999996
4.0,Northern Province,41.0,Rulindo,4117.0,Tumba,tumba,Tumba,46.1,31.0,21.0,1.9,100,21093,Rulindo,22.9,17.869999999999997,41.06666666666667,4830.297,400.767,9723.873
4.0,Northern Province,42.0,Gakenke,4201.0,Busengo,busengo,Busengo,37.8,32.7,26.7,2.7,100,21365,Gakende,29.4,19.410000000000004,36.1,6281.31,576.855,8075.969999999998
4.0,Northern Province,42.0,Gakenke,4202.0,Coko,coko,Coko,49.0,28.3,21.1,1.6,100,18386,Gakende,22.700000000000003,17.53,42.1,4173.622,294.17600000000004,9009.14
4.0,Northern Province,42.0,Gakenke,4203.0,Cyabingo,cyabingo,Cyabingo,38.6,28.4,30.0,2.9,100,19289,Gakende,32.9,19.699999999999996,35.199999999999996,6346.081,559.381,7445.554
4.0,Northern Province,42.0,Gakenke,4204.0,Gakenke,gakenke,Gakenke,43.6,29.4,24.2,2.7,100,25527,Gakende,26.9,18.58,38.86666666666667,6866.762999999999,689.229,11129.771999999999
4.0,Northern Province,42.0,Gakenke,4205.0,Gashenyi,gashenyi,Gashenyi,40.1,28.3,28.9,2.7,100,23528,Gakende,31.599999999999998,19.419999999999998,36.166666666666664,7434.847999999999,635.2560000000001,9434.728000000001
4.0,Northern Province,42.0,Gakenke,4206.0,Janja,janja,Janja,29.6,38.2,28.2,4.0,100,15743,Gakende,32.2,20.66,32.46666666666667,5069.246,629.72,4659.928000000001
4.0,Northern Province,42.0,Gakenke,4207.0,Kamubuga,kamubuga,Kamubuga,32.6,27.1,32.8,7.5,100,22768,Gakende,40.3,21.519999999999996,30.76666666666667,9175.503999999999,1707.6,7422.368
4.0,Northern Province,42.0,Gakenke,4208.0,Karambo,karambo,Karambo,37.3,28.4,31.1,3.3,100,14483,Gakende,34.4,20.060000000000002,34.333333333333336,4982.151999999999,477.93899999999996,5402.158999999999
4.0,Northern Province,42.0,Gakenke,4209.0,Kivuruga,kivuruga,Kivuruga,48.4,23.8,25.3,2.5,100,19357,Gakende,27.8,18.19,40.199999999999996,5381.246,483.925,9368.787999999999
4.0,Northern Province,42.0,Gakenke,4210.0,Mataba,mataba,Mataba,22.3,32.8,37.7,7.2,100,16334,Gakende,44.900000000000006,22.98,25.8,7333.966000000001,1176.048,3642.482
4.0,Northern Province,42.0,Gakenke,4211.0,Minazi,minazi,Minazi,38.5,30.9,27.6,3.0,100,14455,Gakende,30.6,19.51,35.96666666666667,4423.23,433.65,5565.175
4.0,Northern Province,42.0,Gakenke,4212.0,Mugunga,mugunga,Mugunga,36.8,32.4,25.5,5.4,100,20833,Gakende,30.9,19.97,35.333333333333336,6437.397,1124.9820000000002,7666.543999999999
4.0,Northern Province,42.0,Gakenke,4213.0,Muhondo,muhondo,Muhondo,59.8,22.0,17.2,1.0,100,22312,Gakende,18.2,15.939999999999998,47.199999999999996,4060.7839999999997,223.12,13342.576
4.0,Northern Province,42.0,Gakenke,4214.0,Muyongwe,muyongwe,Muyongwe,41.1,30.0,26.6,2.4,100,16754,Gakende,29.0,19.05,37.4,4858.66,402.096,6885.894
4.0,Northern Province,42.0,Gakenke,4215.0,Muzo,muzo,Muzo,22.7,38.3,33.4,5.7,100,22140,Gakende,39.1,22.229999999999997,27.899999999999995,8656.74,1261.98,5025.78
4.0,Northern Province,42.0,Gakenke,4216.0,Nemba,nemba,Nemba,37.7,32.0,27.3,3.0,100,17454,Gakende,30.3,19.560000000000002,35.800000000000004,5288.562000000001,523.62,6580.158
4.0,Northern Province,42.0,Gakenke,4216.0,Nemba,nemba,Nemba,39.0,27.3,29.1,4.5,100,21077,Burera,33.6,19.89,35.1,7081.872,948.465,8220.03
4.0,Northern Province,42.0,Gakenke,4217.0,Ruli,ruli,Ruli,63.9,21.4,12.9,1.8,100,24995,Gakende,14.700000000000001,15.26,49.73333333333333,3674.265,449.91,15971.805
4.0,Northern Province,42.0,Gakenke,4218.0,Rusasa,rusasa,Rusasa,28.9,34.9,32.1,4.1,100,18945,Gakende,36.2,21.14,30.899999999999995,6858.09,776.745,5475.105
4.0,Northern Province,42.0,Gakenke,4219.0,Rushashi,rushashi,Rushashi,49.2,28.6,20.9,1.3,100,19637,Gakende,22.2,17.43,42.333333333333336,4359.414,255.28100000000003,9661.404
4.0,Northern Province,43.0,Musanze,4301.0,Busogo,busogo,Busogo,59.9,17.8,19.0,3.3,100,27750,Musanze,22.3,16.57,45.86666666666667,6188.25,915.75,16622.25
4.0,Northern Province,43.0,Musanze,4302.0,Cyuve,cyuve,Cyuve,60.7,16.5,18.2,4.6,100,61755,Musanze,22.799999999999997,16.669999999999998,45.96666666666667,14080.139999999998,2840.73,37485.285
4.0,Northern Province,43.0,Musanze,4303.0,Gacaca,gacaca,Gacaca,39.7,22.3,30.7,7.3,100,29526,Musanze,38.0,20.560000000000002,33.9,11219.88,2155.3979999999997,11721.822000000002
4.0,Northern Province,43.0,Musanze,4304.0,Gashaki,gashaki,Gashaki,51.7,22.9,23.2,2.2,100,13835,Musanze,25.4,17.589999999999996,42.1,3514.09,304.37000000000006,7152.695
4.0,Northern Province,43.0,Musanze,4305.0,Gataraga,gataraga,Gataraga,31.8,32.7,28.5,7.0,100,25323,Musanze,35.5,21.07,32.1,8989.665,1772.61,8052.714
4.0,Northern Province,43.0,Musanze,4306.0,Kimonyi,kimonyi,Kimonyi,41.3,21.8,27.5,9.3,100,22508,Musanze,36.8,20.46,34.8,8282.944,2093.244,9295.803999999998
4.0,Northern Province,43.0,Musanze,4307.0,Kinigi,kinigi,Kinigi,43.2,26.0,26.4,4.4,100,32793,Musanze,30.799999999999997,19.2,37.46666666666667,10100.243999999999,1442.892,14166.576000000001
4.0,Northern Province,43.0,Musanze,4308.0,Muhoza,muhoza,Muhoza,78.9,10.8,8.7,1.7,100,67577,Musanze,10.399999999999999,13.34,56.20000000000001,7028.007999999999,1148.809,53318.253000000004
4.0,Northern Province,43.0,Musanze,4309.0,Muko,muko,Muko,45.6,22.5,25.7,6.2,100,27738,Musanze,31.9,19.249999999999996,37.9,8848.421999999999,1719.756,12648.528
4.0,Northern Province,43.0,Musanze,4309.0,Muko,muko,Muko,42.4,26.3,25.8,5.5,100,20209,Gicumbi,31.3,19.44,37.03333333333333,6325.417,1111.495,8568.616
4.0,Northern Province,43.0,Musanze,4310.0,Musanze,musanze,Musanze,43.6,24.8,25.0,6.5,100,49323,Musanze,31.5,19.419999999999998,37.333333333333336,15536.745,3205.995,21504.828
4.0,Northern Province,43.0,Musanze,4311.0,Nkotsi,nkotsi,Nkotsi,43.3,27.8,25.5,3.4,100,18218,Musanze,28.9,18.9,38.13333333333333,5265.0019999999995,619.4119999999999,7888.393999999999
4.0,Northern Province,43.0,Musanze,4312.0,Nyange,nyange,Nyange,32.3,34.1,28.8,4.8,100,25927,Ngororero,33.6,20.610000000000003,32.9,8711.472000000002,1244.4959999999999,8374.421
4.0,Northern Province,43.0,Musanze,4312.0,Nyange,nyange,Nyange,40.0,25.2,28.6,6.2,100,32685,Musanze,34.800000000000004,20.1,35.06666666666667,11374.380000000003,2026.47,13074.0
4.0,Northern Province,43.0,Musanze,4313.0,Remera,remera,Remera,90.8,6.7,2.1,0.4,100,49371,Gasabo,2.5,11.209999999999999,62.76666666666666,1234.275,197.484,44828.867999999995
4.0,Northern Province,43.0,Musanze,4313.0,Remera,remera,Remera,51.1,23.5,23.3,2.1,100,19805,Musanze,25.400000000000002,17.64,41.9,5030.47,415.905,10120.355
4.0,Northern Province,43.0,Musanze,4313.0,Remera,remera,Remera,35.4,23.3,30.7,10.7,100,32297,Gatsibo,41.4,21.689999999999998,31.366666666666664,13370.958,3455.7789999999995,11433.138
4.0,Northern Province,43.0,Musanze,4313.0,Remera,remera,Remera,48.1,20.0,24.4,7.5,100,33049,Ngoma,31.9,19.13,38.733333333333334,10542.631,2478.675,15896.569000000001
4.0,Northern Province,43.0,Musanze,4314.0,Rwaza,rwaza,Rwaza,39.8,26.7,28.8,4.8,100,24168,Musanze,33.6,19.880000000000003,35.43333333333333,8120.448,1160.0639999999999,9618.864
4.0,Northern Province,43.0,Musanze,4315.0,Shingiro,shingiro,Shingiro,24.7,31.1,33.6,10.6,100,24380,Musanze,44.2,23.01,26.833333333333332,10775.96,2584.28,6021.86
4.0,Northern Province,44.0,Burera,4401.0,Bungwe,bungwe,Bungwe,38.9,27.4,30.3,3.3,100,15819,Burera,33.6,19.78,35.06666666666666,5315.184,522.0269999999999,6153.590999999999
4.0,Northern Province,44.0,Burera,4402.0,Butaro,butaro,Butaro,42.2,25.5,27.9,4.4,100,34896,Burera,32.3,19.45,36.63333333333333,11271.407999999998,1535.4240000000002,14726.112000000001
4.0,Northern Province,44.0,Burera,4403.0,Cyanika,cyanika,Cyanika,40.6,27.7,27.3,4.5,100,27403,Nyamagabe,31.8,19.59,36.300000000000004,8714.154,1233.135,11125.618
4.0,Northern Province,44.0,Burera,4403.0,Cyanika,cyanika,Cyanika,36.1,25.1,32.6,6.1,100,40938,Burera,38.7,20.85,32.43333333333334,15843.006000000001,2497.218,14778.618
4.0,Northern Province,44.0,Burera,4404.0,Cyeru,cyeru,Cyeru,41.6,26.9,27.5,4.0,100,14231,Burera,31.5,19.39,36.699999999999996,4482.765,569.24,5920.096
4.0,Northern Province,44.0,Burera,4405.0,Gahunga,gahunga,Gahunga,34.4,28.0,31.5,6.1,100,26599,Burera,37.6,20.93,32.266666666666666,10001.224,1622.539,9150.056
4.0,Northern Province,44.0,Burera,4406.0,Gatebe,gatebe,Gatebe,31.1,28.7,33.5,6.6,100,18694,Burera,40.1,21.54,30.3,7496.294,1233.8039999999999,5813.834
4.0,Northern Province,44.0,Burera,4407.0,Gitovu,gitovu,Gitovu,36.2,32.9,27.1,3.8,100,11000,Burera,30.900000000000002,19.85,35.1,3399.0,418.0,3982.0000000000005
4.0,Northern Province,44.0,Burera,4408.0,Kagogo,kagogo,Kagogo,33.1,28.2,32.3,6.4,100,21153,Burera,38.699999999999996,21.2,31.46666666666667,8186.210999999998,1353.7920000000001,7001.643
4.0,Northern Province,44.0,Burera,4409.0,Kinoni,kinoni,Kinoni,43.0,26.6,26.5,3.8,100,18606,Burera,30.3,19.09,37.53333333333333,5637.618,707.028,8000.58
4.0,Northern Province,44.0,Burera,4410.0,Kinyababa,kinyababa,Kinyababa,37.2,28.8,28.5,5.6,100,21804,Burera,34.1,20.27,34.4,7435.164000000001,1221.024,8111.088000000001
4.0,Northern Province,44.0,Burera,4411.0,Kivuye,kivuye,Kivuye,46.7,21.4,27.7,4.2,100,16462,Burera,31.9,18.939999999999998,38.26666666666667,5251.378,691.4040000000001,7687.754
4.0,Northern Province,44.0,Burera,4412.0,Nemba,nemba,Nemba,37.7,32.0,27.3,3.0,100,17454,Gakende,30.3,19.560000000000002,35.800000000000004,5288.562000000001,523.62,6580.158
4.0,Northern Province,44.0,Burera,4412.0,Nemba,nemba,Nemba,39.0,27.3,29.1,4.5,100,21077,Burera,33.6,19.89,35.1,7081.872,948.465,8220.03
4.0,Northern Province,44.0,Burera,4413.0,Rugarama,rugarama,Rugarama,38.0,29.9,28.5,3.6,100,25451,Burera,32.1,19.77,35.300000000000004,8169.771000000001,916.2360000000001,9671.38
4.0,Northern Province,44.0,Burera,4413.0,Rugarama,rugarama,Rugarama,37.7,26.1,27.9,8.3,100,49927,Gatsibo,36.2,20.68,33.833333333333336,18073.574,4143.941000000001,18822.479000000003
4.0,Northern Province,44.0,Burera,4414.0,Rugengabari,rugengabari,Rugengabari,32.3,32.3,31.6,3.8,100,20121,Burera,35.4,20.690000000000005,32.3,7122.834,764.5980000000001,6499.083
4.0,Northern Province,44.0,Burera,4415.0,Ruhunde,ruhunde,Ruhunde,35.3,31.6,28.7,4.4,100,20297,Burera,33.1,20.22,34.06666666666666,6718.307000000001,893.068,7164.840999999999
4.0,Northern Province,44.0,Burera,4416.0,Rusarabuye,rusarabuye,Rusarabuye,44.4,26.0,26.2,3.4,100,19473,Burera,29.599999999999998,18.86,38.266666666666666,5764.007999999999,662.082,8646.011999999999
4.0,Northern Province,44.0,Burera,4417.0,Rwerere,rwerere,Rwerere,41.3,26.6,27.5,4.6,100,20397,Burera,32.1,19.540000000000003,36.4,6547.437000000001,938.262,8423.961
4.0,Northern Province,45.0,Gicumbi,4501.0,Bukure,bukure,Bukure,43.1,23.6,26.9,6.5,100,19089,Gicumbi,33.4,19.699999999999996,36.6,6375.726,1240.785,8227.359
4.0,Northern Province,45.0,Gicumbi,4502.0,Bwisige,bwisige,Bwisige,36.6,32.3,27.5,3.6,100,17306,Gicumbi,31.1,19.81,35.166666666666664,5382.166,623.016,6333.996
4.0,Northern Province,45.0,Gicumbi,4503.0,Byumba,byumba,Byumba,57.0,21.7,18.0,3.3,100,43033,Gicumbi,21.3,16.759999999999998,45.23333333333333,9166.029,1420.089,24528.81
4.0,Northern Province,45.0,Gicumbi,4504.0,Cyumba,cyumba,Cyumba,43.1,25.0,28.0,3.9,100,16806,Gicumbi,31.9,19.27,37.06666666666667,5361.1140000000005,655.434,7243.3859999999995
4.0,Northern Province,45.0,Gicumbi,4505.0,Giti,giti,Giti,35.0,25.0,30.5,9.5,100,16650,Gicumbi,40.0,21.45,31.666666666666668,6660.0,1581.75,5827.5
4.0,Northern Province,45.0,Gicumbi,4506.0,Kageyo,kageyo,Kageyo,35.0,31.4,28.9,4.7,100,26231,Ngororero,33.6,20.33,33.800000000000004,8813.616000000002,1232.8570000000002,9180.85
4.0,Northern Province,45.0,Gicumbi,4506.0,Kageyo,kageyo,Kageyo,39.9,28.4,27.4,4.3,100,19969,Gicumbi,31.7,19.61,36.06666666666666,6330.172999999999,858.6669999999999,7967.630999999999
4.0,Northern Province,45.0,Gicumbi,4506.0,Kageyo,kageyo,Kageyo,31.2,26.4,32.0,10.5,100,25167,Gatsibo,42.5,22.2,29.599999999999998,10695.975,2642.535,7852.104
4.0,Northern Province,45.0,Gicumbi,4507.0,Kaniga,kaniga,Kaniga,48.3,23.0,24.7,4.0,100,16006,Gicumbi,28.7,18.439999999999998,39.86666666666667,4593.722,640.24,7730.897999999999
4.0,Northern Province,45.0,Gicumbi,4508.0,Manyagiro,manyagiro,Manyagiro,37.1,26.3,31.3,5.2,100,21908,Gicumbi,36.5,20.44,33.5,7996.42,1139.2160000000001,8127.868
4.0,Northern Province,45.0,Gicumbi,4509.0,Miyove,miyove,Miyove,33.1,27.6,33.0,6.4,100,20545,Gicumbi,39.4,21.29,31.26666666666667,8094.73,1314.88,6800.395
4.0,Northern Province,45.0,Gicumbi,4510.0,Mukarange,mukarange,Mukarange,40.7,29.6,26.2,3.5,100,17718,Gicumbi,29.7,19.25,37.0,5262.246,620.13,7211.226000000001
4.0,Northern Province,45.0,Gicumbi,4510.0,Mukarange,mukarange,Mukarange,61.9,16.5,16.1,5.5,100,58656,Kayonza,21.6,16.520000000000003,46.76666666666667,12669.696000000002,3226.08,36308.064
4.0,Northern Province,45.0,Gicumbi,4511.0,Muko,muko,Muko,45.6,22.5,25.7,6.2,100,27738,Musanze,31.9,19.249999999999996,37.9,8848.421999999999,1719.756,12648.528
4.0,Northern Province,45.0,Gicumbi,4511.0,Muko,muko,Muko,42.4,26.3,25.8,5.5,100,20209,Gicumbi,31.3,19.44,37.03333333333333,6325.417,1111.495,8568.616
4.0,Northern Province,45.0,Gicumbi,4512.0,Mutete,mutete,Mutete,43.5,26.6,24.8,5.1,100,27950,Gicumbi,29.9,19.15,37.86666666666667,8357.05,1425.45,12158.25
4.0,Northern Province,45.0,Gicumbi,4513.0,Nyamiyaga,nyamiyaga,Nyamiyaga,34.8,29.2,28.2,7.8,100,46360,Kamonyi,36.0,20.9,32.93333333333333,16689.6,3616.08,16133.279999999997
